nose_x,nose_y,left_eye_inner_x,left_eye_inner_y,left_eye_x,left_eye_y,left_eye_outer_x,left_eye_outer_y,right_eye_inner_x,right_eye_inner_y,right_eye_x,right_eye_y,right_eye_outer_x,right_eye_outer_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_pinky_x,left_pinky_y,right_pinky_x,right_pinky_y,left_index_x,left_index_y,right_index_x,right_index_y,left_thumb_x,left_thumb_y,right_thumb_x,right_thumb_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_heel_x,left_heel_y,right_heel_x,right_heel_y,left_foot_index_x,left_foot_index_y,right_foot_index_x,right_foot_index_y,nose_conf,left_eye_inner_conf,left_eye_conf,left_eye_outer_conf,right_eye_inner_conf,right_eye_conf,right_eye_outer_conf,left_ear_conf,right_ear_conf,mouth_left_conf,mouth_right_conf,left_shoulder_conf,right_shoulder_conf,left_elbow_conf,right_elbow_conf,left_wrist_conf,right_wrist_conf,left_pinky_conf,right_pinky_conf,left_index_conf,right_index_conf,left_thumb_conf,right_thumb_conf,left_hip_conf,right_hip_conf,left_knee_conf,right_knee_conf,left_ankle_conf,right_ankle_conf,left_heel_conf,right_heel_conf,left_foot_index_conf,right_foot_index_conf
818.875,258.956,830.125,250.059,834.975,252.049,839.911,254.943,824.765,249.055,824.874,249.886,824.917,251.032,861.021,267.220,844.616,263.255,824.800,282.673,819.040,281.297,897.191,358.847,807.712,333.577,951.746,263.150,799.550,222.649,925.747,159.879,839.002,131.787,910.044,139.526,856.341,119.456,908.219,137.928,862.094,121.601,910.343,145.714,859.473,128.715,862.101,578.638,805.947,578.116,932.408,675.833,826.836,742.400,854.871,715.066,836.035,931.302,851.856,709.120,852.843,951.720,819.938,752.197,818.670,1008.557,1.000,1.000,0.999,1.000,1.000,1.000,1.000,1.000,0.999,0.999,0.999,1.000,1.000,0.769,0.677,0.771,0.740,0.743,0.723,0.734,0.709,0.712,0.682,1.000,1.000,0.649,0.770,0.437,0.772,0.448,0.674,0.481,0.724
823.402,260.370,835.818,251.019,840.118,252.805,844.579,255.397,831.852,249.813,832.797,250.501,833.804,251.543,865.867,267.909,856.649,264.210,829.527,282.213,825.136,281.268,892.765,358.180,846.448,333.430,912.877,264.819,843.000,225.702,902.802,158.318,865.010,135.101,898.151,138.276,870.011,120.882,902.058,135.787,874.251,122.928,903.293,143.464,872.979,129.829,861.590,576.952,839.256,578.712,873.195,683.349,851.221,743.604,850.001,727.652,848.893,930.293,855.272,708.665,862.779,950.877,828.076,752.971,830.434,1002.553,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.998,1.000,1.000,0.769,0.618,0.755,0.696,0.733,0.689,0.724,0.676,0.695,0.653,1.000,1.000,0.628,0.758,0.428,0.772,0.445,0.682,0.476,0.729
826.271,263.912,839.597,253.153,843.267,254.679,847.054,256.956,837.403,251.930,839.259,252.482,841.155,253.431,869.089,268.812,865.249,265.505,832.791,283.245,830.059,282.927,891.635,356.909,878.933,333.565,888.826,263.936,866.678,231.140,888.283,155.766,879.954,138.804,889.028,136.325,878.562,122.219,896.220,133.832,883.122,124.139,897.061,141.621,883.426,130.803,862.635,575.256,867.358,577.435,815.918,684.395,872.129,745.384,843.920,721.849,858.542,931.855,858.631,707.380,868.100,953.182,839.859,746.035,842.827,996.847,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.998,1.000,1.000,0.777,0.559,0.752,0.633,0.735,0.630,0.726,0.618,0.693,0.598,1.000,1.000,0.629,0.728,0.448,0.763,0.477,0.690,0.503,0.730
835.401,266.498,847.355,255.402,849.946,256.741,852.547,258.653,847.006,254.064,849.284,254.476,851.613,255.317,872.034,269.685,873.370,266.791,841.158,284.063,840.097,283.734,890.129,354.995,903.048,334.189,896.879,259.713,854.279,239.648,894.149,151.588,871.096,143.482,887.210,133.314,874.293,122.688,893.611,131.923,884.711,125.079,895.159,140.039,885.228,131.615,866.245,574.515,887.451,574.701,785.081,704.873,884.208,748.570,844.848,759.266,864.999,934.820,860.272,754.539,868.870,957.200,849.660,769.521,853.719,992.130,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.998,0.999,0.998,1.000,1.000,0.753,0.511,0.731,0.613,0.723,0.620,0.715,0.609,0.674,0.588,1.000,1.000,0.582,0.686,0.435,0.745,0.491,0.685,0.493,0.709
846.060,268.224,855.693,257.632,857.003,258.888,858.257,260.562,857.664,256.239,860.194,256.570,862.865,257.335,874.141,270.908,880.504,268.036,850.011,284.801,851.395,284.117,885.379,351.445,918.932,334.934,895.054,254.679,847.225,245.719,895.129,146.919,863.874,146.295,885.018,129.804,871.378,124.391,889.899,130.256,881.239,125.554,892.190,138.818,881.534,132.178,870.206,572.644,899.180,571.898,764.288,703.719,888.652,752.560,848.080,779.861,869.200,938.281,859.068,783.288,867.709,961.660,855.389,790.863,861.513,990.075,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.998,0.999,0.998,1.000,1.000,0.749,0.464,0.731,0.564,0.728,0.579,0.720,0.568,0.672,0.550,1.000,1.000,0.548,0.648,0.417,0.733,0.481,0.677,0.483,0.702
860.931,269.312,866.231,259.918,865.894,261.077,865.557,262.438,871.369,258.376,874.289,258.619,877.337,259.222,876.065,272.057,889.875,269.068,862.399,285.122,867.129,283.765,876.256,347.279,928.397,334.162,883.243,249.449,851.475,248.444,889.622,142.696,862.222,146.469,879.328,126.539,871.234,125.595,882.340,129.184,877.487,125.903,885.190,138.154,877.727,132.677,873.004,570.907,903.613,570.902,754.515,684.677,888.736,757.727,849.257,760.862,871.878,942.219,860.642,768.023,865.531,966.281,857.448,775.321,866.538,990.710,0.999,0.998,0.998,0.999,0.999,0.999,0.999,0.999,0.998,0.998,0.998,1.000,1.000,0.710,0.423,0.709,0.555,0.721,0.585,0.715,0.573,0.662,0.556,1.000,1.000,0.505,0.598,0.402,0.712,0.471,0.652,0.473,0.679
877.583,269.027,877.208,260.719,875.279,261.751,873.571,262.850,884.951,259.304,888.105,259.604,891.465,260.163,877.426,272.378,898.638,269.627,877.284,284.197,884.606,282.414,863.745,342.725,932.169,331.009,874.228,244.581,866.243,246.824,882.218,139.063,865.898,143.162,872.848,123.651,872.576,125.371,874.581,128.219,873.118,125.439,877.536,137.100,873.582,132.360,868.470,569.321,902.611,570.855,754.061,675.710,888.078,763.348,849.304,762.889,872.797,944.826,859.338,767.561,862.381,969.608,855.299,782.929,870.303,995.684,0.999,0.999,0.998,0.999,0.999,0.999,0.999,0.999,0.998,0.998,0.998,1.000,1.000,0.686,0.390,0.711,0.585,0.734,0.619,0.729,0.608,0.675,0.592,1.000,1.000,0.489,0.560,0.435,0.702,0.496,0.636,0.503,0.670
896.045,267.166,889.877,259.715,886.509,260.605,883.471,261.491,899.116,258.693,901.918,259.120,904.734,259.789,879.546,271.332,906.914,269.655,893.380,282.394,901.901,280.268,849.025,337.538,931.080,329.378,862.020,226.166,890.502,239.068,872.806,113.458,875.645,140.640,867.155,95.723,877.850,123.256,868.380,100.968,873.495,123.265,871.397,110.754,874.154,130.433,859.088,566.566,905.991,571.845,769.424,680.722,878.063,772.071,850.013,792.712,870.973,961.709,856.416,801.542,858.519,988.700,852.831,812.680,874.319,1014.443,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.998,0.998,0.998,1.000,1.000,0.702,0.415,0.723,0.589,0.741,0.614,0.736,0.600,0.682,0.581,1.000,1.000,0.506,0.591,0.445,0.721,0.529,0.658,0.504,0.672
912.289,263.553,900.950,257.486,897.030,258.158,893.073,258.745,910.892,257.195,913.195,257.946,915.785,258.892,880.028,269.120,910.945,269.753,906.549,278.590,916.565,276.863,833.809,333.094,933.901,331.351,831.239,234.763,933.223,235.614,848.944,143.687,896.111,136.593,853.766,129.501,888.740,120.196,856.240,134.262,878.948,119.978,858.884,141.914,879.993,127.258,839.306,565.211,912.448,573.271,768.237,688.595,887.606,758.858,844.852,835.697,874.120,932.737,848.715,850.021,858.113,955.324,854.730,871.482,878.365,987.027,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.998,0.999,0.998,1.000,1.000,0.712,0.472,0.739,0.629,0.755,0.650,0.751,0.638,0.701,0.619,1.000,1.000,0.530,0.629,0.465,0.745,0.566,0.687,0.526,0.693
920.761,261.664,907.808,255.363,903.498,255.829,899.920,256.247,915.285,255.748,916.112,256.789,917.562,257.998,881.903,266.499,906.703,269.241,915.043,277.013,921.878,276.057,829.169,329.584,924.471,335.274,808.544,255.855,952.854,238.892,832.241,177.430,914.450,131.668,849.060,164.162,899.343,116.020,852.414,166.793,885.295,115.732,853.290,172.225,886.190,122.942,832.094,564.933,907.805,574.284,792.755,697.253,896.480,741.613,847.924,857.053,875.801,901.302,848.054,860.192,858.402,919.490,861.643,907.507,881.013,960.109,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.998,1.000,1.000,0.677,0.519,0.736,0.663,0.755,0.681,0.753,0.669,0.703,0.650,1.000,1.000,0.507,0.652,0.459,0.758,0.575,0.702,0.520,0.700
919.097,263.708,909.392,255.513,905.430,255.854,902.071,256.207,910.560,255.976,909.269,256.909,908.584,257.971,883.571,265.319,893.890,268.546,916.638,279.457,916.080,279.170,838.715,328.189,898.439,339.757,822.924,274.500,938.952,244.702,841.930,202.686,915.151,128.217,858.846,188.998,904.541,111.035,860.570,189.362,891.496,110.527,860.101,193.552,892.170,117.829,834.793,567.035,890.045,574.711,837.509,701.424,899.774,730.001,857.942,850.318,873.523,878.695,854.482,857.677,858.818,894.019,872.055,919.177,878.197,943.045,0.998,0.997,0.997,0.997,0.998,0.999,0.999,0.999,0.998,0.997,0.997,1.000,1.000,0.612,0.524,0.685,0.687,0.727,0.708,0.729,0.696,0.681,0.674,1.000,1.000,0.469,0.639,0.467,0.763,0.579,0.691,0.526,0.692
913.494,267.951,908.859,258.040,906.339,258.399,904.020,258.825,901.987,258.074,898.149,258.666,894.951,259.348,886.319,266.870,877.056,269.221,915.655,284.563,905.518,284.062,856.855,330.027,865.838,345.662,872.954,288.144,890.121,253.948,878.538,215.530,893.327,130.340,883.767,200.451,897.915,109.315,881.382,199.228,892.228,108.351,880.349,202.626,891.502,115.652,850.438,569.972,868.126,576.139,918.103,710.555,896.136,726.318,879.308,863.806,867.419,868.713,866.538,873.920,857.826,882.782,881.027,936.026,870.153,937.774,0.997,0.996,0.996,0.997,0.998,0.998,0.999,0.998,0.997,0.996,0.996,0.999,0.999,0.551,0.566,0.617,0.706,0.656,0.720,0.658,0.707,0.614,0.676,1.000,1.000,0.479,0.662,0.512,0.776,0.611,0.694,0.562,0.706
901.311,278.267,902.977,266.348,902.818,266.715,902.396,267.283,888.407,266.146,882.354,266.484,876.929,266.953,888.338,274.112,858.634,275.266,908.401,295.208,889.281,294.737,877.407,337.432,836.872,355.527,912.742,299.891,850.401,264.871,916.028,219.832,873.598,138.413,915.614,201.446,888.966,115.810,909.836,198.645,885.742,113.163,908.505,202.623,883.666,120.934,871.793,574.981,847.822,580.140,974.114,694.497,887.262,733.667,902.462,835.954,859.699,873.723,881.042,843.527,856.141,888.714,887.893,921.805,859.417,944.667,0.998,0.997,0.996,0.997,0.998,0.998,0.999,0.998,0.997,0.996,0.996,0.999,0.999,0.550,0.605,0.630,0.733,0.667,0.745,0.671,0.733,0.631,0.704,1.000,1.000,0.528,0.693,0.550,0.797,0.623,0.714,0.594,0.732
887.908,293.970,894.215,280.182,896.461,280.493,898.261,281.111,874.585,279.763,867.171,279.899,860.234,280.221,889.393,286.721,844.001,286.885,899.326,310.931,873.929,310.281,896.324,351.193,814.157,368.119,949.721,309.465,811.303,280.090,956.060,217.070,848.671,155.282,951.287,195.212,869.984,131.598,943.764,191.195,870.234,128.473,942.164,196.574,867.237,136.831,891.940,583.208,832.139,588.112,1009.998,667.834,874.387,752.461,915.781,791.466,856.402,894.904,892.877,788.972,859.632,912.101,889.772,880.030,848.407,962.632,0.998,0.997,0.996,0.998,0.998,0.999,0.999,0.999,0.997,0.996,0.996,0.999,0.999,0.567,0.639,0.642,0.755,0.672,0.763,0.675,0.750,0.641,0.722,1.000,1.000,0.575,0.722,0.587,0.816,0.639,0.733,0.625,0.756
873.586,313.189,883.334,298.070,888.049,298.348,892.192,298.985,860.641,297.617,852.645,297.650,845.047,297.863,889.220,303.912,833.283,303.148,888.299,329.728,859.223,329.268,912.146,370.282,798.776,382.594,983.685,315.964,773.545,299.228,997.628,207.570,816.500,180.972,988.701,181.574,839.470,157.009,981.230,177.031,843.580,154.253,979.758,184.685,840.530,163.116,906.809,595.295,822.460,601.004,1037.989,664.872,859.557,780.092,928.814,782.383,858.469,928.096,902.379,775.583,868.907,950.154,890.842,872.210,840.008,991.590,0.998,0.997,0.997,0.998,0.998,0.999,0.999,0.999,0.998,0.997,0.997,0.999,0.999,0.601,0.669,0.668,0.774,0.690,0.775,0.692,0.762,0.661,0.733,1.000,1.000,0.617,0.748,0.622,0.834,0.654,0.750,0.654,0.777
862.654,334.681,873.631,318.962,880.445,319.223,886.571,319.881,850.599,318.552,842.783,318.528,835.137,318.628,888.990,324.367,828.876,323.052,878.192,350.565,848.861,350.006,922.461,391.992,791.333,399.129,1010.745,318.129,739.499,321.055,1034.032,192.506,776.571,215.629,1023.682,162.189,799.534,189.982,1016.793,157.206,807.012,187.761,1016.156,167.872,803.723,197.607,916.196,608.242,822.547,616.998,1043.993,680.047,842.658,808.499,933.560,800.988,863.051,971.401,905.866,794.044,877.746,998.161,892.218,888.104,837.516,1027.626,0.998,0.998,0.997,0.998,0.999,0.999,0.999,0.999,0.998,0.997,0.997,0.999,0.999,0.629,0.699,0.692,0.793,0.706,0.790,0.707,0.777,0.678,0.750,1.000,1.000,0.654,0.771,0.653,0.849,0.666,0.765,0.678,0.795
853.936,355.083,864.379,339.424,872.762,339.494,880.403,339.892,844.135,339.377,837.685,339.451,831.716,339.609,887.610,344.498,828.898,344.044,868.111,369.672,842.878,369.796,926.714,414.107,792.497,419.693,1022.794,351.156,717.547,354.351,1056.971,241.261,733.336,257.695,1048.519,213.235,753.091,231.309,1043.108,208.488,762.486,228.463,1043.434,219.148,759.306,238.928,915.354,623.701,828.593,634.124,1016.374,718.745,845.357,812.757,922.647,856.121,873.294,965.825,895.826,857.383,888.657,991.035,895.156,935.193,840.996,1015.125,0.998,0.998,0.997,0.998,0.999,0.999,0.999,0.999,0.998,0.997,0.997,0.999,0.999,0.659,0.725,0.718,0.811,0.729,0.806,0.730,0.794,0.704,0.768,1.000,1.000,0.685,0.786,0.673,0.858,0.668,0.772,0.693,0.806
847.350,374.516,857.475,358.826,865.712,358.829,874.268,359.081,840.139,359.011,834.793,359.095,830.128,359.218,886.682,363.524,829.313,363.277,860.894,388.818,838.704,389.127,930.218,433.455,794.774,438.670,1033.376,384.227,703.827,388.662,1078.542,286.489,691.813,302.239,1072.358,259.161,705.152,276.522,1067.286,253.628,714.838,272.355,1067.473,264.293,712.705,282.751,916.615,641.113,833.400,651.240,984.826,759.833,842.452,817.011,903.272,895.598,885.822,965.902,880.123,904.521,902.543,990.006,892.712,966.123,850.142,1012.802,0.999,0.998,0.998,0.998,0.999,0.999,0.999,0.999,0.998,0.998,0.998,0.999,0.999,0.687,0.747,0.744,0.827,0.753,0.821,0.754,0.810,0.730,0.787,1.000,1.000,0.694,0.767,0.679,0.851,0.661,0.762,0.702,0.799
843.341,391.937,853.802,376.078,861.383,376.041,869.141,376.174,838.199,376.132,833.610,375.992,829.826,375.836,886.239,380.450,830.908,379.233,856.349,406.183,836.531,406.335,933.139,450.537,797.510,454.024,1038.235,419.581,697.788,417.936,1092.952,334.417,657.045,345.781,1089.322,308.530,662.067,322.304,1085.002,302.021,670.565,315.800,1084.572,312.376,670.712,325.361,916.260,657.680,839.487,665.577,946.462,791.497,835.099,821.883,882.426,930.337,895.687,966.627,863.741,944.880,914.442,989.079,885.376,986.996,858.569,1012.007,0.999,0.998,0.998,0.999,0.999,0.999,0.999,0.999,0.998,0.998,0.998,0.999,0.999,0.716,0.770,0.769,0.844,0.777,0.839,0.778,0.829,0.756,0.808,1.000,1.000,0.668,0.735,0.681,0.837,0.657,0.749,0.710,0.788
840.231,404.806,851.244,388.867,858.295,388.815,865.684,389.017,836.916,388.825,833.213,388.532,830.120,388.160,886.361,393.693,833.878,391.455,853.281,419.434,835.200,418.956,935.387,464.098,801.099,464.570,1038.129,450.757,699.320,439.346,1098.028,380.586,631.777,383.214,1098.184,357.000,627.695,362.993,1094.033,349.643,634.112,354.474,1092.178,358.554,637.127,362.615,917.283,669.584,847.055,676.557,915.182,811.286,829.299,826.055,864.144,952.479,902.258,968.839,850.078,972.782,922.982,990.127,875.669,998.413,865.925,1012.536,0.999,0.998,0.998,0.999,0.999,0.999,0.999,0.999,0.999,0.998,0.998,0.999,0.999,0.734,0.782,0.788,0.858,0.795,0.852,0.797,0.843,0.776,0.825,1.000,1.000,0.618,0.674,0.658,0.777,0.639,0.709,0.697,0.737
839.874,414.248,851.111,397.809,857.790,397.647,864.806,397.823,837.598,398.146,834.473,397.990,831.714,397.755,887.299,402.992,837.983,400.881,853.288,428.827,836.380,428.368,937.976,473.948,806.043,472.933,1034.265,472.936,704.281,451.471,1097.036,419.480,617.474,407.816,1101.696,399.435,603.550,393.702,1096.357,391.401,607.527,384.798,1092.833,398.728,613.572,391.231,918.847,677.093,853.620,683.459,894.144,818.690,828.196,828.997,851.634,963.854,906.699,971.755,839.031,987.531,928.578,993.101,867.425,1005.815,875.353,1013.777,0.999,0.999,0.998,0.999,0.999,0.999,0.999,0.999,0.999,0.998,0.998,0.999,0.999,0.753,0.797,0.805,0.870,0.811,0.864,0.813,0.857,0.794,0.840,1.000,1.000,0.616,0.671,0.675,0.767,0.654,0.712,0.714,0.736
841.568,417.575,853.154,400.794,859.618,400.519,866.450,400.697,840.305,401.326,837.449,401.136,834.795,400.891,889.637,405.841,843.348,403.923,855.524,432.175,839.281,431.326,940.308,479.823,811.421,474.537,1027.973,485.196,709.212,455.169,1093.014,441.305,613.226,420.843,1102.802,429.454,590.255,410.538,1095.985,422.007,592.377,402.202,1090.518,426.852,601.067,407.086,919.626,681.901,857.654,685.983,883.289,816.680,832.605,829.215,845.274,969.670,911.518,975.655,834.153,994.461,934.030,997.470,862.936,1010.013,885.714,1014.870,0.999,0.999,0.998,0.999,0.999,0.999,0.999,0.999,0.999,0.998,0.998,1.000,0.999,0.771,0.815,0.820,0.882,0.825,0.876,0.828,0.870,0.810,0.855,1.000,1.000,0.648,0.686,0.701,0.771,0.679,0.719,0.738,0.746
844.631,412.042,856.593,394.868,863.042,394.688,869.807,395.088,844.415,395.143,841.754,394.841,839.240,394.473,893.053,400.214,849.766,397.264,858.814,426.671,843.024,425.219,942.432,477.232,817.329,466.796,1021.209,484.038,713.507,447.256,1089.207,448.931,616.490,416.240,1103.473,442.991,588.943,410.449,1095.369,436.268,589.021,405.144,1088.199,439.478,600.009,408.143,919.084,680.811,860.225,682.045,877.900,809.454,844.690,824.731,848.956,967.220,916.763,977.617,839.057,990.471,938.562,1000.793,862.575,1009.598,895.368,1015.228,0.999,0.999,0.999,0.999,0.999,0.999,1.000,0.999,0.999,0.999,0.999,1.000,0.999,0.787,0.831,0.830,0.893,0.833,0.886,0.837,0.880,0.820,0.867,1.000,1.000,0.657,0.664,0.702,0.742,0.681,0.696,0.748,0.730
849.459,397.188,861.521,380.085,868.079,380.109,874.868,380.728,849.886,379.878,847.372,379.368,844.914,378.783,897.808,385.583,856.119,381.503,863.492,411.914,847.974,409.851,944.694,464.534,824.665,448.757,1016.590,468.153,719.621,427.160,1087.850,438.251,623.911,393.732,1106.918,439.055,592.323,390.518,1097.654,434.788,591.487,389.987,1088.741,436.320,602.825,391.780,919.669,672.462,862.502,672.077,878.844,800.183,861.199,815.851,860.313,960.468,916.928,976.531,852.061,981.084,934.357,999.463,870.805,1007.107,904.699,1015.736,0.999,0.999,0.999,0.999,0.999,0.999,1.000,0.999,0.999,0.999,0.999,1.000,1.000,0.808,0.847,0.847,0.903,0.849,0.896,0.853,0.891,0.837,0.879,1.000,1.000,0.690,0.687,0.728,0.762,0.710,0.716,0.771,0.752
855.296,374.379,867.640,357.636,874.174,357.689,880.834,358.230,856.207,357.062,853.662,356.382,851.119,355.638,903.286,362.953,862.099,358.605,869.110,389.143,853.828,386.763,946.778,443.216,832.806,425.148,1015.573,439.612,728.531,397.426,1090.345,410.225,635.791,358.193,1112.896,415.419,602.564,356.982,1102.980,414.597,601.606,359.937,1092.865,414.921,612.740,360.968,920.255,656.395,865.712,655.482,882.596,791.046,877.001,803.283,873.940,954.125,915.745,969.461,866.589,973.724,928.510,992.190,884.229,1005.829,912.607,1013.391,0.999,0.999,0.999,0.999,0.999,1.000,1.000,1.000,0.999,0.999,0.999,1.000,1.000,0.827,0.861,0.862,0.912,0.864,0.905,0.868,0.901,0.853,0.890,1.000,1.000,0.699,0.667,0.739,0.750,0.727,0.709,0.788,0.758
861.582,346.250,874.473,330.318,880.976,330.490,887.359,330.991,862.931,329.566,860.035,328.863,857.283,328.116,908.976,336.299,866.776,331.767,875.192,362.188,859.640,359.126,948.245,418.615,840.525,398.499,1016.694,405.790,740.848,363.190,1094.521,371.747,653.133,315.682,1119.598,379.285,619.508,315.713,1110.371,381.206,618.835,320.875,1099.748,380.726,629.703,321.592,920.163,639.964,868.623,637.560,886.707,786.064,889.250,791.934,883.907,949.389,917.358,961.689,878.082,968.770,926.412,984.552,895.249,1006.624,918.103,1010.123,0.999,0.999,0.999,0.999,1.000,1.000,1.000,1.000,0.999,0.999,0.999,1.000,1.000,0.845,0.871,0.875,0.919,0.877,0.912,0.881,0.909,0.868,0.899,1.000,1.000,0.724,0.662,0.762,0.759,0.752,0.722,0.809,0.775
868.601,318.984,881.799,304.233,888.139,304.677,894.232,305.298,869.766,303.410,866.209,302.955,862.942,302.461,914.694,311.625,870.939,306.798,881.588,336.328,865.391,332.773,948.835,395.462,847.573,374.234,1017.732,373.808,757.138,331.274,1097.472,331.811,676.941,275.186,1123.885,338.169,643.255,276.209,1117.710,341.157,642.418,281.888,1106.981,340.968,653.175,282.185,919.758,622.455,873.040,619.266,888.407,779.537,898.123,781.301,891.946,946.792,921.347,953.120,887.644,966.068,928.332,975.709,899.522,1008.801,920.336,1005.960,0.999,0.999,0.999,0.999,1.000,1.000,1.000,1.000,0.999,0.999,0.999,1.000,1.000,0.860,0.879,0.888,0.926,0.890,0.918,0.893,0.915,0.881,0.906,1.000,1.000,0.743,0.658,0.768,0.748,0.762,0.711,0.822,0.781
875.020,297.742,888.621,283.978,894.561,284.753,900.838,285.709,875.867,283.336,872.039,283.254,868.237,283.171,919.937,293.485,874.763,288.607,887.614,316.367,870.743,312.431,948.753,378.852,853.064,357.142,1018.613,347.305,776.615,305.212,1097.965,296.314,705.463,241.069,1124.577,299.288,672.703,241.804,1121.899,301.317,671.723,247.052,1111.211,301.882,682.719,247.614,919.760,607.161,876.531,604.583,892.472,773.520,906.198,772.399,895.563,944.529,928.049,944.597,892.800,963.874,935.516,967.162,895.971,1010.867,920.827,1001.996,1.000,0.999,0.999,0.999,1.000,1.000,1.000,1.000,0.999,0.999,0.999,1.000,1.000,0.874,0.874,0.899,0.930,0.900,0.921,0.903,0.919,0.892,0.910,1.000,1.000,0.735,0.604,0.758,0.692,0.766,0.671,0.827,0.748
881.159,285.283,895.219,272.405,901.028,273.622,907.590,275.129,881.860,271.959,877.917,272.244,873.845,272.556,925.080,284.507,878.844,279.189,893.437,304.831,875.916,300.504,948.393,370.266,857.512,349.778,1018.662,326.493,797.585,288.165,1096.144,267.815,735.146,216.050,1122.717,266.343,703.992,216.474,1122.368,267.195,702.771,220.513,1112.539,268.895,714.014,221.780,919.564,596.272,878.685,595.776,896.669,767.173,913.139,765.608,894.090,943.049,935.560,936.842,891.517,962.930,944.951,959.444,887.371,1014.106,922.828,998.655,1.000,0.999,0.999,0.999,1.000,1.000,1.000,1.000,0.999,0.999,0.999,1.000,1.000,0.886,0.864,0.909,0.934,0.910,0.925,0.913,0.924,0.903,0.916,1.000,1.000,0.731,0.556,0.756,0.648,0.775,0.650,0.835,0.728
886.458,280.453,901.466,268.479,907.322,270.248,914.288,272.522,887.823,267.920,884.080,268.256,880.116,268.607,930.403,283.197,884.394,276.173,898.490,300.455,880.323,295.203,947.777,369.668,860.187,347.622,1018.105,313.752,815.153,279.986,1092.956,245.483,764.434,203.770,1119.767,241.662,735.581,200.189,1120.324,241.216,734.087,202.203,1111.174,243.564,745.057,204.706,919.357,592.641,878.780,592.865,899.373,761.262,917.321,760.710,889.975,942.680,942.027,931.760,887.491,962.831,954.622,954.312,876.965,1017.653,924.628,996.940,1.000,0.999,0.999,1.000,1.000,1.000,1.000,1.000,0.999,0.999,0.999,1.000,1.000,0.896,0.850,0.915,0.938,0.916,0.929,0.919,0.928,0.910,0.921,1.000,1.000,0.712,0.510,0.756,0.603,0.781,0.622,0.840,0.696
891.180,279.479,906.957,268.242,913.243,270.723,920.586,273.856,893.388,266.918,889.934,267.241,886.302,267.566,935.382,285.697,889.697,275.891,902.818,299.915,884.121,293.375,947.093,370.887,861.959,348.292,1015.790,306.453,829.475,276.550,1087.568,235.213,789.181,197.335,1115.134,226.494,764.557,191.407,1116.196,223.899,762.049,192.472,1107.045,227.701,772.459,195.714,919.125,591.378,879.757,592.111,901.712,757.291,922.067,758.077,885.814,943.345,948.365,929.338,884.158,963.438,963.067,951.693,866.711,1021.718,926.571,997.197,1.000,1.000,0.999,1.000,1.000,1.000,1.000,1.000,1.000,0.999,0.999,1.000,1.000,0.904,0.828,0.922,0.942,0.922,0.933,0.925,0.933,0.916,0.926,1.000,1.000,0.680,0.463,0.741,0.552,0.778,0.583,0.837,0.651
895.124,279.686,911.602,269.599,918.396,272.693,926.080,276.566,898.310,267.238,895.214,267.312,892.020,267.380,939.741,288.967,894.901,276.299,906.238,300.507,887.490,292.761,946.470,371.550,864.376,349.190,1012.156,300.360,840.663,274.573,1081.274,227.786,807.133,193.159,1109.881,216.841,783.211,185.070,1111.121,213.215,781.004,185.684,1101.241,217.904,790.289,189.794,919.003,591.453,881.737,592.864,903.452,756.646,926.256,758.026,884.763,943.925,951.565,928.988,884.095,963.462,966.324,950.830,862.170,1024.194,928.687,999.099,1.000,1.000,0.999,1.000,1.000,1.000,1.000,1.000,1.000,0.999,0.999,1.000,1.000,0.912,0.812,0.928,0.946,0.929,0.938,0.932,0.938,0.923,0.932,1.000,1.000,0.677,0.423,0.749,0.516,0.789,0.563,0.846,0.629
