nose_x,nose_y,left_eye_inner_x,left_eye_inner_y,left_eye_x,left_eye_y,left_eye_outer_x,left_eye_outer_y,right_eye_inner_x,right_eye_inner_y,right_eye_x,right_eye_y,right_eye_outer_x,right_eye_outer_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_pinky_x,left_pinky_y,right_pinky_x,right_pinky_y,left_index_x,left_index_y,right_index_x,right_index_y,left_thumb_x,left_thumb_y,right_thumb_x,right_thumb_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_heel_x,left_heel_y,right_heel_x,right_heel_y,left_foot_index_x,left_foot_index_y,right_foot_index_x,right_foot_index_y,nose_conf,left_eye_inner_conf,left_eye_conf,left_eye_outer_conf,right_eye_inner_conf,right_eye_conf,right_eye_outer_conf,left_ear_conf,right_ear_conf,mouth_left_conf,mouth_right_conf,left_shoulder_conf,right_shoulder_conf,left_elbow_conf,right_elbow_conf,left_wrist_conf,right_wrist_conf,left_pinky_conf,right_pinky_conf,left_index_conf,right_index_conf,left_thumb_conf,right_thumb_conf,left_hip_conf,right_hip_conf,left_knee_conf,right_knee_conf,left_ankle_conf,right_ankle_conf,left_heel_conf,right_heel_conf,left_foot_index_conf,right_foot_index_conf
756.465,465.656,762.245,458.155,765.053,458.411,768.069,458.878,758.130,458.076,757.357,458.140,756.513,458.167,778.009,464.067,761.573,462.230,760.897,474.376,753.893,474.426,793.227,502.243,744.595,511.031,803.235,436.260,704.321,510.408,786.646,379.774,656.624,511.610,780.612,367.244,646.017,515.515,778.186,366.293,644.919,517.214,779.250,371.109,648.972,517.145,789.957,619.482,755.440,633.571,810.696,559.627,741.680,729.335,832.223,508.523,787.151,801.018,830.209,513.756,799.431,816.010,846.340,470.190,757.705,825.994,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.936,0.726,0.939,0.950,0.938,0.936,0.943,0.935,0.919,0.930,1.000,1.000,0.993,0.990,0.953,0.972,0.954,0.948,0.983,0.956
756.427,465.878,762.217,458.320,765.050,458.579,768.091,459.036,758.070,458.416,757.278,458.534,756.418,458.593,777.941,464.258,761.220,462.654,760.936,474.609,753.885,474.638,793.141,502.176,743.742,511.459,803.028,436.392,703.992,510.880,788.911,380.098,655.719,511.417,784.011,367.894,645.230,514.985,781.420,366.814,644.099,516.704,782.216,371.746,648.081,516.735,790.016,619.819,755.232,634.034,812.000,559.069,741.731,729.711,833.730,509.573,787.121,801.109,832.128,514.367,799.422,816.058,847.369,471.386,757.622,826.021,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.935,0.712,0.937,0.946,0.936,0.932,0.941,0.931,0.917,0.926,1.000,1.000,0.992,0.990,0.951,0.972,0.950,0.948,0.981,0.956
756.404,466.077,762.205,458.456,765.055,458.710,768.114,459.152,758.029,458.706,757.221,458.867,756.349,458.948,777.865,464.429,760.910,462.953,760.999,474.820,753.901,474.803,793.214,502.141,743.058,511.728,802.842,436.733,703.640,511.400,791.436,380.481,654.879,511.243,787.914,368.540,644.467,514.422,785.298,367.262,643.337,516.126,785.721,372.310,647.286,516.294,790.101,620.025,755.003,634.430,813.115,558.800,741.826,730.121,835.454,510.723,787.097,801.255,834.147,514.997,799.420,816.136,848.803,472.844,757.558,826.036,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.935,0.701,0.937,0.944,0.936,0.929,0.941,0.928,0.917,0.923,1.000,1.000,0.993,0.990,0.951,0.973,0.948,0.949,0.980,0.957
756.411,466.248,762.222,458.578,765.082,458.832,768.153,459.264,758.012,458.927,757.183,459.108,756.292,459.199,777.811,464.583,760.623,463.132,761.084,475.001,753.927,474.936,793.289,502.114,742.551,511.917,802.734,436.992,703.203,511.944,793.704,380.686,654.177,511.100,791.668,368.923,643.832,513.902,789.301,367.391,642.707,515.547,789.221,372.482,646.638,515.868,790.089,620.157,754.718,634.795,813.906,558.875,741.946,730.549,837.372,511.689,787.070,801.428,836.091,515.653,799.416,816.214,850.823,474.214,757.538,826.052,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.935,0.690,0.937,0.942,0.936,0.927,0.941,0.927,0.917,0.921,1.000,1.000,0.993,0.991,0.950,0.975,0.946,0.949,0.980,0.958
756.394,466.376,762.207,458.676,765.078,458.931,768.160,459.361,757.963,459.071,757.121,459.257,756.218,459.349,777.754,464.713,760.391,463.255,761.126,475.139,753.935,475.028,793.335,502.063,742.205,512.099,802.708,437.168,702.655,512.518,795.505,380.810,653.644,510.923,794.813,369.091,643.193,513.289,792.849,367.349,642.099,514.828,792.255,372.454,646.073,515.322,789.961,620.292,754.415,635.232,814.470,559.160,742.096,730.954,839.531,512.386,787.051,801.601,838.092,516.208,799.433,816.281,853.143,475.500,757.542,826.065,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.938,0.693,0.940,0.945,0.939,0.930,0.944,0.929,0.921,0.924,1.000,1.000,0.993,0.991,0.952,0.976,0.947,0.952,0.980,0.960
756.349,466.462,762.153,458.757,765.039,459.009,768.127,459.441,757.871,459.151,757.024,459.330,756.119,459.417,777.685,464.809,760.211,463.335,761.134,475.228,753.930,475.092,793.355,501.990,741.967,512.249,802.703,437.186,702.059,513.050,796.780,380.532,653.101,510.747,797.188,368.582,642.479,512.707,795.732,366.759,641.422,514.096,794.567,371.909,645.458,514.752,789.701,620.376,754.105,635.623,815.167,559.262,742.277,731.314,841.985,512.646,787.052,801.753,840.394,516.178,799.479,816.334,856.092,476.529,757.559,826.070,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.691,0.943,0.946,0.941,0.931,0.946,0.930,0.924,0.925,1.000,1.000,0.993,0.992,0.953,0.978,0.947,0.953,0.980,0.961
756.269,466.509,762.065,458.826,764.971,459.079,768.066,459.516,757.757,459.190,756.913,459.359,756.012,459.440,777.611,464.902,760.081,463.374,761.101,475.278,753.907,475.123,793.370,501.910,741.772,512.348,802.674,437.336,701.446,513.526,797.767,380.401,652.585,510.549,799.184,368.280,641.769,512.157,798.231,366.300,640.761,513.356,796.561,371.528,644.866,514.118,789.273,620.474,753.741,635.957,815.958,559.679,742.483,731.650,844.621,512.774,787.086,801.878,843.112,516.057,799.559,816.373,859.667,477.329,757.579,826.062,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.943,0.692,0.946,0.947,0.944,0.933,0.949,0.932,0.928,0.928,1.000,1.000,0.994,0.992,0.954,0.979,0.947,0.956,0.980,0.964
756.138,466.538,761.940,458.902,764.868,459.162,767.967,459.606,757.615,459.219,756.783,459.375,755.896,459.448,777.516,465.000,759.991,463.391,761.006,475.305,753.837,475.135,793.374,501.806,741.580,512.435,802.672,437.399,700.726,513.863,798.648,380.314,652.014,510.350,800.702,368.039,641.030,511.646,800.071,365.936,640.065,512.632,798.127,371.187,644.228,513.470,788.723,620.686,753.315,636.277,816.425,561.242,742.696,731.945,846.993,513.593,787.175,801.974,845.706,516.551,799.668,816.401,863.425,478.151,757.608,826.042,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.942,0.695,0.944,0.949,0.942,0.935,0.947,0.935,0.926,0.930,1.000,1.000,0.993,0.993,0.953,0.980,0.944,0.957,0.979,0.965
755.963,466.553,761.770,458.992,764.721,459.259,767.824,459.709,757.447,459.245,756.640,459.389,755.776,459.451,777.414,465.091,759.952,463.398,760.859,475.323,753.739,475.134,793.392,501.795,741.308,512.516,802.880,438.254,700.000,514.041,800.005,381.040,651.548,510.159,802.376,368.134,640.423,511.208,801.821,365.892,639.477,512.015,799.741,371.244,643.674,512.901,788.146,621.027,752.850,636.554,816.864,563.339,742.898,732.187,849.075,515.034,787.303,802.044,848.213,517.800,799.789,816.426,866.811,479.003,757.639,826.014,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.946,0.702,0.948,0.952,0.946,0.938,0.951,0.938,0.931,0.933,1.000,1.000,0.994,0.993,0.957,0.982,0.948,0.959,0.980,0.967
755.807,466.574,761.605,459.092,764.597,459.371,767.715,459.827,757.266,459.286,756.477,459.420,755.625,459.479,777.332,465.195,759.884,463.407,760.743,475.352,753.646,475.139,793.414,501.932,740.916,512.629,803.456,439.677,699.266,514.178,802.082,382.411,650.968,509.979,804.599,368.613,639.710,510.809,803.876,366.304,638.785,511.450,801.767,371.835,643.029,512.374,787.613,621.442,752.396,636.802,817.616,565.499,743.067,732.396,851.127,516.803,787.463,802.120,850.881,519.490,799.911,816.463,870.201,479.681,757.660,825.981,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.950,0.711,0.952,0.954,0.951,0.942,0.955,0.942,0.937,0.937,1.000,1.000,0.994,0.994,0.960,0.983,0.952,0.962,0.982,0.970
755.590,466.624,761.391,459.219,764.390,459.505,767.497,459.964,757.098,459.347,756.335,459.459,755.498,459.501,777.196,465.319,759.852,463.417,760.491,475.404,753.492,475.170,793.440,502.231,740.343,512.771,804.681,441.244,698.577,514.324,805.029,383.795,650.275,509.817,807.363,369.108,638.826,510.465,806.299,366.669,637.950,510.971,804.297,372.356,642.273,511.944,787.204,621.864,752.009,637.065,818.750,567.259,743.235,732.651,853.755,518.448,787.625,802.237,854.198,521.106,800.012,816.554,873.979,480.247,757.655,825.952,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.954,0.726,0.957,0.958,0.955,0.946,0.959,0.946,0.943,0.942,1.000,1.000,0.995,0.995,0.964,0.985,0.956,0.966,0.984,0.973
755.237,466.621,761.064,459.281,764.028,459.581,767.108,460.054,756.910,459.325,756.189,459.409,755.380,459.430,776.999,465.435,759.881,463.428,760.055,475.434,753.234,475.159,793.458,502.698,739.612,512.977,806.728,442.678,698.063,514.574,808.643,384.850,649.584,509.677,810.352,369.325,637.789,510.231,808.932,366.688,636.989,510.636,807.123,372.455,641.479,511.661,786.862,622.227,751.667,637.283,820.007,568.452,743.352,732.893,856.877,519.896,787.753,802.400,857.683,522.635,800.076,816.710,878.161,480.597,757.624,825.935,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.959,0.738,0.961,0.962,0.960,0.951,0.963,0.950,0.948,0.946,1.000,1.000,0.996,0.995,0.968,0.986,0.961,0.969,0.985,0.975
754.743,466.565,760.655,459.264,763.576,459.587,766.629,460.095,756.651,459.202,755.970,459.258,755.176,459.262,776.769,465.533,759.828,463.441,759.484,475.443,752.813,475.127,793.483,503.204,738.711,513.200,809.496,443.844,697.578,514.983,812.559,385.470,648.812,509.595,813.577,369.468,636.426,510.049,811.681,366.628,635.734,510.409,810.033,372.382,640.502,511.493,786.620,622.433,751.431,637.459,821.240,568.781,743.482,733.140,860.659,520.912,787.844,802.598,861.727,523.737,800.122,816.933,882.052,480.711,757.573,825.920,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,0.750,0.965,0.965,0.964,0.954,0.967,0.954,0.953,0.950,1.000,1.000,0.996,0.996,0.971,0.988,0.964,0.972,0.987,0.978
754.127,466.411,760.177,459.136,763.055,459.497,766.100,460.062,756.314,458.937,755.661,458.961,754.873,458.945,776.504,465.597,759.725,463.377,758.844,475.386,752.240,475.001,793.418,503.664,737.593,513.412,812.512,444.723,697.106,515.504,816.450,385.603,647.709,509.763,817.118,369.571,634.735,509.925,814.878,366.503,634.139,510.229,813.262,372.192,639.089,511.455,786.454,622.467,751.288,637.573,822.508,568.722,743.693,733.361,864.736,521.368,787.897,802.812,866.100,524.346,800.147,817.190,886.457,480.448,757.521,825.909,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.966,0.761,0.968,0.967,0.967,0.958,0.970,0.957,0.958,0.954,1.000,1.000,0.996,0.996,0.974,0.989,0.968,0.974,0.988,0.980
753.447,466.162,759.670,458.907,762.525,459.320,765.580,459.962,755.918,458.545,755.283,458.533,754.494,458.494,776.234,465.649,759.558,463.190,758.164,475.267,751.557,474.769,793.285,504.024,736.278,513.567,815.606,445.129,696.493,516.057,819.791,385.260,646.255,510.225,820.441,369.665,632.841,510.062,818.094,366.361,632.329,510.272,816.558,371.944,637.317,511.655,786.288,622.440,751.182,637.650,823.975,568.530,744.072,733.592,868.936,521.164,787.943,803.069,870.611,524.413,800.161,817.484,891.096,479.915,757.472,825.908,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.969,0.769,0.971,0.970,0.970,0.961,0.973,0.961,0.962,0.957,1.000,1.000,0.997,0.996,0.976,0.990,0.971,0.977,0.989,0.982
752.848,465.820,759.260,458.598,762.118,459.070,765.193,459.805,755.533,458.066,754.889,458.018,754.076,457.954,776.010,465.681,759.281,462.866,757.581,475.074,750.883,474.394,793.119,504.130,734.836,513.602,818.589,445.296,695.656,516.567,822.714,384.859,644.621,510.976,823.882,370.180,630.993,510.455,821.631,366.662,630.570,510.477,820.070,372.045,635.426,512.052,786.146,622.272,751.121,637.708,825.270,568.703,744.630,733.807,872.504,521.265,788.002,803.333,874.459,524.657,800.172,817.774,894.824,479.488,757.437,825.913,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.972,0.774,0.974,0.972,0.973,0.963,0.975,0.963,0.965,0.959,1.000,1.000,0.997,0.997,0.978,0.991,0.974,0.979,0.990,0.983
752.331,465.451,758.927,458.270,761.849,458.800,764.981,459.628,755.116,457.591,754.436,457.515,753.579,457.428,775.849,465.688,758.853,462.427,757.158,474.860,750.251,473.925,792.967,504.098,733.300,513.463,821.299,445.903,694.644,516.954,825.519,385.051,642.877,511.836,827.372,371.101,629.206,511.001,825.606,367.392,628.764,510.777,823.945,372.647,633.470,512.537,786.114,621.896,751.103,637.720,826.652,568.874,745.396,734.019,875.700,521.593,788.093,803.598,877.922,525.144,800.186,818.044,897.974,479.211,757.417,825.923,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.974,0.777,0.976,0.973,0.975,0.965,0.978,0.965,0.969,0.961,1.000,1.000,0.997,0.997,0.981,0.992,0.976,0.980,0.991,0.985
751.908,465.143,758.627,457.986,761.659,458.561,764.900,459.466,754.666,457.220,753.945,457.129,753.047,457.030,775.697,465.652,758.329,461.951,756.958,474.668,749.803,473.469,792.830,503.957,731.952,513.151,823.740,446.752,693.541,517.234,828.574,385.486,640.883,512.726,831.426,372.162,627.329,511.788,830.162,368.334,626.788,511.235,828.265,373.525,631.413,513.083,786.191,621.357,751.140,637.733,828.471,568.921,746.239,734.206,879.084,521.856,788.238,803.850,881.776,525.481,800.221,818.276,901.489,478.885,757.409,825.935,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.976,0.781,0.978,0.974,0.977,0.966,0.980,0.966,0.971,0.962,1.000,1.000,0.998,0.997,0.982,0.992,0.979,0.982,0.992,0.986
751.183,464.889,758.093,457.780,761.198,458.379,764.546,459.332,754.035,456.975,753.311,456.871,752.421,456.753,775.400,465.597,757.814,461.506,756.484,474.517,749.209,473.065,792.734,503.767,730.647,512.686,825.821,447.800,692.509,517.342,831.972,385.740,638.733,513.456,835.847,372.975,625.351,512.672,835.022,369.046,624.658,511.789,832.827,374.097,629.306,513.605,786.370,620.660,751.226,637.702,830.567,568.833,747.097,734.382,883.163,522.027,788.439,804.076,886.299,525.623,800.273,818.453,905.456,478.450,757.500,825.948,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.978,0.785,0.980,0.975,0.979,0.966,0.981,0.966,0.974,0.962,1.000,1.000,0.998,0.997,0.984,0.993,0.981,0.983,0.993,0.987
750.267,464.679,757.426,457.653,760.602,458.257,764.065,459.231,753.328,456.840,752.633,456.726,751.780,456.585,775.042,465.544,757.355,461.159,755.843,474.421,748.545,472.721,792.632,503.615,729.580,512.169,827.794,448.871,691.667,517.415,836.009,386.037,636.734,513.913,840.518,373.529,623.459,513.475,839.819,369.568,622.556,512.318,837.366,374.450,627.348,513.988,786.524,619.977,751.328,637.758,833.168,568.790,747.981,734.565,887.609,522.172,788.651,804.245,891.046,525.727,800.339,818.561,909.565,478.026,757.685,825.948,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.978,0.791,0.981,0.975,0.981,0.966,0.983,0.966,0.975,0.962,1.000,1.000,0.998,0.997,0.985,0.993,0.982,0.984,0.993,0.988
749.041,464.506,756.474,457.594,759.702,458.225,763.311,459.209,752.306,456.760,751.629,456.654,750.805,456.501,774.561,465.537,756.766,460.956,754.897,474.345,747.634,472.493,792.520,503.555,728.506,511.681,829.501,450.386,690.719,517.357,840.814,386.811,634.852,514.134,845.734,373.988,621.660,514.001,845.016,369.987,620.552,512.687,842.357,374.822,625.470,514.174,786.611,619.448,751.423,637.968,835.431,568.832,748.946,734.723,892.380,522.333,788.863,804.330,896.180,525.782,800.416,818.581,915.034,477.477,757.937,825.929,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.979,0.798,0.982,0.976,0.982,0.967,0.984,0.967,0.977,0.963,1.000,1.000,0.998,0.998,0.986,0.994,0.984,0.985,0.994,0.989
747.585,464.196,755.187,457.365,758.434,458.035,762.178,459.060,751.004,456.528,750.349,456.454,749.563,456.317,773.800,465.538,756.059,460.871,753.706,474.165,746.555,472.269,792.271,503.594,727.273,511.464,830.796,452.223,689.525,517.290,846.032,388.432,632.928,514.276,851.078,375.132,619.654,514.178,850.205,371.137,618.439,512.813,847.507,375.967,623.512,514.191,786.663,619.000,751.599,638.291,838.343,568.808,749.954,734.745,897.728,522.373,788.998,804.342,901.780,525.771,800.471,818.519,922.351,476.722,758.235,825.900,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.981,0.811,0.984,0.977,0.984,0.969,0.985,0.969,0.979,0.966,1.000,1.000,0.998,0.998,0.988,0.994,0.985,0.986,0.995,0.990
746.137,463.807,753.802,457.025,757.069,457.685,760.900,458.685,749.576,456.270,748.921,456.237,748.135,456.124,772.828,465.270,755.068,460.710,752.530,473.893,745.452,472.048,791.901,503.446,726.198,511.088,831.763,453.923,687.662,516.994,851.254,391.268,630.828,514.344,856.248,377.439,617.514,514.473,855.407,373.193,616.263,513.036,852.846,377.941,621.414,514.233,786.696,618.440,751.917,638.679,841.462,568.722,751.020,734.602,903.165,522.489,789.054,804.328,907.152,525.926,800.502,818.430,930.369,476.337,758.408,825.859,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.983,0.821,0.986,0.979,0.985,0.971,0.987,0.971,0.981,0.968,1.000,1.000,0.998,0.998,0.989,0.995,0.987,0.987,0.995,0.991
745.013,463.324,752.674,456.515,755.975,457.187,759.840,458.176,748.250,455.823,747.523,455.828,746.647,455.749,771.789,464.693,753.746,460.386,751.680,473.584,744.449,471.841,791.426,502.926,725.134,510.619,832.701,455.733,684.729,516.476,855.851,395.152,628.492,514.490,861.249,380.670,615.285,514.855,860.414,376.125,614.022,513.291,857.750,380.878,619.132,514.359,786.759,617.618,752.386,638.973,844.620,568.545,752.238,734.341,908.275,522.920,789.028,804.292,912.615,526.314,800.505,818.322,937.920,476.791,758.443,825.807,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.984,0.835,0.987,0.981,0.986,0.974,0.988,0.974,0.983,0.971,1.000,1.000,0.999,0.998,0.990,0.995,0.988,0.989,0.996,0.991
744.253,462.626,751.815,455.704,755.158,456.382,758.985,457.369,747.170,455.103,746.334,455.141,745.328,455.100,770.706,463.678,752.253,459.700,751.028,472.977,743.527,471.279,790.903,502.029,723.977,509.986,834.283,456.900,681.301,515.811,860.282,398.529,626.044,514.680,866.493,383.548,612.874,515.236,865.631,378.881,611.611,513.526,862.616,383.578,616.726,514.529,786.938,616.436,752.988,638.977,847.583,568.397,753.554,733.986,913.592,523.409,788.930,804.259,918.725,526.998,800.462,818.215,945.611,477.914,758.341,825.777,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.985,0.847,0.988,0.983,0.987,0.976,0.989,0.976,0.984,0.973,1.000,1.000,0.999,0.998,0.991,0.996,0.989,0.989,0.996,0.992
743.714,461.693,751.073,454.689,754.431,455.339,758.175,456.292,746.297,454.189,745.376,454.242,744.266,454.221,769.565,462.259,750.689,458.638,750.443,472.020,742.772,470.305,790.372,500.868,722.924,509.164,835.974,457.849,678.074,515.144,863.807,401.503,623.729,515.025,870.832,385.951,610.607,515.642,869.672,381.174,609.343,513.722,866.302,386.061,614.452,514.703,787.251,615.002,753.674,638.655,850.554,568.418,754.777,733.635,918.595,524.129,788.831,804.289,924.597,527.645,800.419,818.185,952.167,480.379,758.062,825.784,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.986,0.858,0.989,0.984,0.989,0.978,0.990,0.978,0.986,0.975,1.000,1.000,0.999,0.998,0.991,0.996,0.989,0.990,0.996,0.993
742.909,460.482,750.260,453.533,753.567,454.184,757.217,455.090,745.434,453.049,744.479,453.114,743.332,453.106,768.361,460.679,749.132,457.355,749.425,470.788,741.801,468.988,789.899,499.565,721.779,508.213,837.701,458.599,675.311,514.557,867.695,404.045,621.482,515.481,875.577,388.607,608.464,516.101,874.135,383.637,607.222,513.964,870.418,388.655,612.293,514.914,787.630,613.497,754.407,637.967,853.575,568.635,755.755,733.243,923.988,524.895,788.800,804.341,930.166,528.659,800.391,818.193,957.733,483.175,757.944,825.820,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.987,0.866,0.990,0.984,0.989,0.978,0.991,0.979,0.987,0.976,1.000,1.000,0.999,0.998,0.992,0.996,0.989,0.990,0.996,0.993
742.003,459.129,749.461,452.283,752.616,452.953,756.125,453.812,744.714,451.762,743.777,451.830,742.655,451.820,767.186,459.078,747.886,456.004,748.077,469.368,740.773,467.515,789.524,498.299,720.677,507.181,839.539,459.304,673.080,514.190,871.633,406.557,619.676,516.048,880.244,391.647,606.735,516.575,878.595,386.505,605.391,514.291,874.481,391.602,610.442,515.212,788.177,612.082,755.262,637.110,856.867,569.136,756.460,732.901,929.378,526.213,788.925,804.393,935.238,530.411,800.497,818.216,963.001,487.137,757.998,825.855,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.987,0.876,0.991,0.985,0.990,0.979,0.991,0.980,0.988,0.977,1.000,1.000,0.999,0.998,0.992,0.996,0.990,0.990,0.997,0.993
740.855,457.622,748.395,450.940,751.295,451.627,754.662,452.431,743.880,450.340,743.009,450.406,741.974,450.377,765.938,457.609,746.971,454.690,746.337,467.704,739.633,465.928,789.289,497.188,719.393,506.283,841.126,460.396,670.937,514.011,876.007,409.165,618.040,516.700,885.238,394.819,604.998,516.964,883.750,389.582,603.627,514.648,879.443,394.723,608.638,515.594,788.853,610.975,756.184,636.234,860.286,569.865,756.836,732.558,934.745,528.680,789.316,804.425,941.000,533.564,800.805,818.247,969.084,491.776,758.232,825.879,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.988,0.885,0.992,0.986,0.991,0.980,0.992,0.981,0.989,0.979,1.000,1.000,0.999,0.998,0.993,0.997,0.990,0.990,0.997,0.994
739.550,456.157,747.080,449.565,749.718,450.219,752.970,450.975,742.895,448.945,742.125,449.013,741.216,448.972,764.608,456.413,746.203,453.625,744.473,466.096,738.480,464.484,789.170,496.315,718.044,505.739,842.726,461.694,668.626,514.121,880.424,412.210,616.111,517.362,890.126,398.947,602.606,517.296,888.944,393.773,601.437,515.030,884.585,398.697,606.527,516.023,789.626,610.210,757.131,635.502,864.249,570.543,756.951,732.283,940.670,532.185,789.953,804.440,947.845,537.498,801.271,818.296,975.730,497.053,758.683,825.882,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.989,0.895,0.992,0.987,0.992,0.982,0.993,0.982,0.990,0.980,1.000,1.000,0.999,0.999,0.993,0.997,0.990,0.991,0.997,0.994
738.266,454.932,745.754,448.400,748.166,448.944,751.315,449.578,741.902,447.837,741.235,447.891,740.436,447.814,763.295,455.375,745.554,452.716,742.795,464.707,737.420,463.353,789.125,495.529,717.022,505.170,843.943,463.160,666.208,514.214,884.618,415.859,614.017,517.939,894.821,403.954,599.933,517.786,894.325,398.735,598.975,515.542,889.975,403.231,604.103,516.518,790.612,609.462,758.199,634.899,868.306,571.189,756.895,731.894,947.159,536.936,790.767,804.429,955.675,542.550,801.829,818.339,982.831,503.361,759.140,825.832,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.990,0.903,0.993,0.987,0.992,0.982,0.993,0.983,0.991,0.981,1.000,1.000,0.999,0.999,0.994,0.997,0.990,0.991,0.997,0.994
737.222,454.027,744.638,447.491,746.903,447.942,749.987,448.493,741.021,446.965,740.413,446.994,739.666,446.878,762.123,454.628,744.973,452.052,741.534,463.700,736.493,462.655,789.118,494.822,716.029,504.816,845.142,464.671,663.336,514.315,887.970,419.678,611.380,518.512,899.154,408.814,596.932,518.375,899.083,403.660,596.063,516.112,894.471,407.808,601.178,517.083,791.789,608.713,759.261,634.371,872.364,571.694,756.872,731.425,953.838,542.226,791.657,804.434,963.874,548.385,802.392,818.402,990.196,510.154,759.552,825.729,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.991,0.912,0.994,0.988,0.993,0.983,0.994,0.984,0.991,0.982,1.000,1.000,0.999,0.999,0.994,0.997,0.991,0.992,0.997,0.995
736.486,453.325,743.714,446.764,745.914,447.097,748.947,447.576,740.336,446.327,739.769,446.328,739.048,446.178,761.102,454.028,744.498,451.506,740.628,462.864,735.741,462.057,789.149,494.219,715.181,504.602,846.814,465.764,661.017,514.538,891.229,422.932,608.717,519.165,903.459,412.870,594.000,519.144,903.539,407.646,593.131,516.829,898.566,411.475,598.228,517.781,793.251,607.822,760.309,633.880,876.482,572.707,756.901,730.943,960.398,548.345,792.516,804.455,972.083,555.187,802.911,818.468,997.575,517.485,759.849,825.603,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.991,0.920,0.994,0.989,0.993,0.984,0.994,0.985,0.992,0.983,1.000,1.000,0.999,0.999,0.995,0.997,0.991,0.992,0.997,0.995
