nose_x,nose_y,left_eye_inner_x,left_eye_inner_y,left_eye_x,left_eye_y,left_eye_outer_x,left_eye_outer_y,right_eye_inner_x,right_eye_inner_y,right_eye_x,right_eye_y,right_eye_outer_x,right_eye_outer_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_pinky_x,left_pinky_y,right_pinky_x,right_pinky_y,left_index_x,left_index_y,right_index_x,right_index_y,left_thumb_x,left_thumb_y,right_thumb_x,right_thumb_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_heel_x,left_heel_y,right_heel_x,right_heel_y,left_foot_index_x,left_foot_index_y,right_foot_index_x,right_foot_index_y,nose_conf,left_eye_inner_conf,left_eye_conf,left_eye_outer_conf,right_eye_inner_conf,right_eye_conf,right_eye_outer_conf,left_ear_conf,right_ear_conf,mouth_left_conf,mouth_right_conf,left_shoulder_conf,right_shoulder_conf,left_elbow_conf,right_elbow_conf,left_wrist_conf,right_wrist_conf,left_pinky_conf,right_pinky_conf,left_index_conf,right_index_conf,left_thumb_conf,right_thumb_conf,left_hip_conf,right_hip_conf,left_knee_conf,right_knee_conf,left_ankle_conf,right_ankle_conf,left_heel_conf,right_heel_conf,left_foot_index_conf,right_foot_index_conf
887.638,348.369,899.557,340.412,902.424,341.601,905.792,343.041,897.586,339.315,898.585,339.612,899.677,339.822,922.954,356.143,915.152,353.601,891.202,365.915,888.728,363.945,962.323,449.554,863.092,419.109,1014.275,523.379,787.552,384.415,943.499,561.052,786.683,344.488,924.064,568.105,784.699,340.008,921.215,557.091,793.236,342.034,926.641,553.998,795.063,345.687,898.846,604.883,829.377,590.644,923.243,705.264,739.983,633.702,835.622,872.035,797.308,742.304,833.124,883.130,811.075,755.243,816.596,923.229,786.136,790.677,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.974,0.642,0.978,0.775,0.973,0.782,0.974,0.784,0.957,0.767,1.000,1.000,0.892,0.780,0.913,0.750,0.812,0.747,0.921,0.789
892.844,334.205,904.776,326.563,907.517,327.826,910.760,329.358,902.592,325.490,903.516,325.872,904.533,326.175,927.821,343.314,920.171,340.753,896.021,351.541,893.357,349.467,967.783,435.998,869.741,408.049,1016.860,512.423,803.070,365.019,943.955,553.028,790.051,307.076,925.716,561.500,784.047,300.048,920.992,552.585,791.461,301.662,926.229,549.623,794.022,305.215,902.780,594.699,835.834,580.410,955.455,686.321,774.488,654.663,878.323,859.220,807.633,775.839,872.460,872.975,812.826,791.614,863.868,916.697,798.539,826.227,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.975,0.640,0.979,0.791,0.975,0.800,0.975,0.801,0.959,0.785,1.000,1.000,0.902,0.785,0.920,0.719,0.825,0.718,0.927,0.768
895.230,326.953,907.482,319.974,910.093,321.265,913.195,322.854,905.181,319.122,906.068,319.654,906.990,320.134,930.159,337.654,922.308,335.087,897.967,343.725,895.203,341.898,971.295,428.457,871.324,402.964,1018.899,505.936,813.685,349.091,944.034,549.140,796.652,278.198,927.219,557.471,788.841,268.916,921.399,549.883,794.588,269.149,926.164,547.630,797.248,272.536,907.468,590.947,844.065,578.290,980.176,673.503,809.165,686.806,912.193,823.694,829.453,826.597,902.910,835.924,828.653,842.555,893.395,878.049,819.970,885.841,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.975,0.658,0.979,0.807,0.973,0.815,0.973,0.816,0.956,0.801,1.000,1.000,0.906,0.801,0.919,0.744,0.816,0.729,0.926,0.787
895.441,326.431,907.838,319.554,910.421,320.865,913.451,322.455,905.415,318.755,906.220,319.274,906.964,319.731,930.006,337.220,921.762,334.472,898.299,342.549,895.009,341.050,972.362,427.280,871.373,400.361,1020.787,504.200,819.027,334.857,945.144,548.403,804.655,256.383,929.275,557.423,796.308,245.624,923.212,550.271,799.940,244.167,927.479,548.114,802.620,247.305,912.225,591.020,851.516,579.072,993.396,670.479,844.873,710.038,950.961,795.382,842.592,848.058,939.350,807.676,835.489,862.632,934.691,844.823,836.022,903.495,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.976,0.682,0.979,0.825,0.974,0.832,0.974,0.834,0.957,0.820,1.000,1.000,0.902,0.814,0.912,0.763,0.804,0.733,0.924,0.802
895.011,328.041,907.450,321.384,910.219,322.730,913.337,324.365,904.694,320.743,905.278,321.380,905.928,321.957,929.236,339.081,920.473,335.978,898.354,343.845,894.325,342.877,971.549,429.000,869.722,398.944,1021.420,506.150,823.070,323.081,946.215,549.297,813.461,241.011,931.045,559.012,804.307,228.873,924.852,551.841,806.668,226.790,929.071,549.384,809.565,230.247,915.547,591.335,856.490,579.699,1014.081,662.305,867.280,714.458,981.915,770.563,843.479,835.659,969.220,783.191,832.911,850.327,970.189,812.386,844.954,882.001,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.971,0.707,0.976,0.839,0.968,0.843,0.968,0.844,0.947,0.830,1.000,1.000,0.903,0.818,0.889,0.770,0.773,0.711,0.902,0.799
893.749,330.347,905.933,323.738,909.095,325.080,912.583,326.785,902.936,323.327,903.357,324.089,903.816,324.826,928.308,341.424,918.536,337.920,897.802,345.776,893.128,345.266,969.670,431.421,866.018,398.588,1021.239,508.986,825.438,320.380,946.246,553.090,820.967,232.679,931.625,562.157,812.039,217.793,925.033,553.904,813.403,215.006,929.189,551.177,816.143,219.292,917.914,591.454,859.378,579.924,1025.896,658.537,876.786,710.510,991.777,742.449,835.958,806.643,980.014,751.961,825.553,820.028,985.640,772.468,844.599,843.356,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.970,0.734,0.977,0.854,0.970,0.858,0.969,0.859,0.949,0.846,1.000,1.000,0.888,0.828,0.821,0.785,0.722,0.708,0.851,0.806
892.430,331.814,904.302,325.404,907.823,326.792,911.721,328.615,900.857,325.084,901.116,325.927,901.551,326.796,927.283,343.363,915.656,339.599,897.078,347.206,891.658,346.756,967.588,433.522,861.930,398.528,1020.322,511.338,826.926,318.875,945.479,556.818,825.284,229.340,931.376,565.010,817.830,211.410,924.151,555.727,818.626,208.932,928.105,552.733,820.862,214.377,919.551,592.079,860.862,579.853,1011.918,664.753,858.420,675.261,976.493,722.475,808.022,726.763,966.579,727.252,802.113,738.162,980.325,738.632,819.675,741.783,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.946,0.739,0.937,0.849,0.918,0.840,0.918,0.841,0.891,0.822,1.000,1.000,0.851,0.768,0.761,0.728,0.667,0.645,0.793,0.749
891.233,332.623,903.026,326.042,906.902,327.488,911.202,329.451,898.813,325.798,899.133,326.682,899.228,327.622,926.711,344.484,911.451,340.083,896.510,347.957,890.093,347.188,965.269,434.476,857.407,397.820,1018.867,512.679,826.512,316.853,944.628,558.957,825.823,228.672,930.958,566.965,821.418,207.226,923.280,557.210,821.535,204.933,926.978,553.845,822.761,211.965,919.047,592.599,860.296,579.874,1000.483,663.268,846.220,653.671,966.878,695.350,781.792,671.298,957.351,697.180,774.271,679.866,969.841,704.253,800.494,671.364,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.910,0.719,0.883,0.830,0.857,0.809,0.856,0.811,0.823,0.785,1.000,1.000,0.779,0.713,0.690,0.670,0.604,0.587,0.720,0.690
890.826,332.323,902.611,325.833,906.947,327.426,911.676,329.598,897.149,325.491,897.582,326.320,897.328,327.213,926.913,345.050,906.886,338.781,896.837,347.541,888.831,346.222,963.737,434.476,852.630,396.552,1017.408,513.590,825.517,314.871,943.814,559.211,825.078,227.465,930.237,568.110,821.735,203.916,921.833,557.996,821.948,201.925,925.295,554.218,822.689,210.248,916.900,592.484,857.042,579.142,988.606,658.998,845.647,665.859,947.650,665.832,789.210,686.047,939.844,665.403,784.077,694.640,947.036,670.425,811.838,689.946,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.899,0.709,0.866,0.818,0.833,0.790,0.832,0.793,0.791,0.763,1.000,1.000,0.746,0.681,0.633,0.640,0.556,0.549,0.666,0.656
892.374,331.284,904.118,324.993,908.835,326.836,913.942,329.272,896.924,324.227,897.110,324.902,896.445,325.664,927.852,345.097,901.796,336.758,898.955,346.704,888.474,344.591,962.774,433.154,847.487,395.520,1016.229,513.434,822.561,314.569,943.258,557.198,822.596,226.311,929.774,567.601,819.393,200.305,920.985,557.520,820.624,198.011,924.147,553.428,821.424,208.080,913.718,592.461,852.119,577.852,972.705,659.516,834.011,661.451,931.465,673.457,777.631,678.212,923.466,675.154,772.419,688.347,928.867,681.553,794.787,680.305,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.865,0.706,0.828,0.818,0.793,0.784,0.792,0.787,0.746,0.755,1.000,1.000,0.689,0.637,0.576,0.592,0.507,0.505,0.608,0.606
894.728,329.988,905.945,323.860,910.860,325.800,916.184,328.239,897.032,322.740,896.850,323.259,895.531,323.911,928.769,343.767,896.069,334.573,901.547,345.223,888.571,342.619,962.083,431.240,842.769,394.297,1015.895,511.898,816.693,314.880,943.176,555.001,816.459,227.090,929.919,565.732,813.689,199.722,921.183,555.848,816.925,196.752,924.072,552.060,817.717,208.273,912.074,592.705,848.023,577.313,955.525,664.914,818.799,651.448,905.000,690.584,771.374,692.900,896.880,692.772,767.495,705.655,895.270,703.641,777.812,703.899,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.853,0.727,0.818,0.831,0.782,0.796,0.783,0.799,0.734,0.767,1.000,1.000,0.646,0.613,0.525,0.552,0.466,0.466,0.558,0.563
897.577,328.314,907.894,322.419,912.879,324.381,918.340,326.677,897.681,320.951,896.779,321.280,894.618,321.766,929.986,341.376,890.812,331.890,904.522,343.373,889.434,340.536,961.553,428.488,839.802,391.848,1015.285,508.970,807.711,314.084,943.259,552.352,806.918,222.291,930.111,563.991,805.095,197.682,921.810,554.429,810.369,194.311,924.598,550.628,811.114,204.823,910.118,591.734,843.760,573.632,937.705,676.238,799.287,620.961,890.750,739.753,757.447,676.383,882.092,746.436,755.151,690.374,885.558,765.719,755.686,682.855,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.837,0.744,0.812,0.846,0.783,0.815,0.786,0.817,0.736,0.787,1.000,1.000,0.597,0.579,0.477,0.531,0.427,0.436,0.511,0.533
900.516,325.980,909.677,320.039,914.702,321.858,920.190,323.847,898.420,318.199,896.497,318.346,893.637,318.694,930.928,337.414,887.116,328.355,907.443,341.062,890.536,338.136,960.663,424.616,838.698,389.976,1014.026,504.594,795.311,317.670,943.022,549.878,794.292,221.257,930.170,561.476,792.465,200.163,922.062,552.298,799.087,195.788,924.787,548.787,800.045,205.793,909.056,588.777,841.121,567.214,915.764,688.544,780.526,586.023,876.785,794.881,736.070,660.279,868.445,806.853,734.295,678.122,875.608,835.028,725.999,665.293,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.834,0.745,0.809,0.845,0.776,0.809,0.780,0.812,0.725,0.777,1.000,1.000,0.575,0.523,0.460,0.482,0.405,0.397,0.498,0.488
902.108,325.669,909.930,319.132,914.914,320.655,920.267,322.196,898.104,317.451,895.226,317.619,891.632,318.020,930.154,334.450,884.040,327.406,908.988,340.462,891.019,338.235,959.220,422.396,839.226,391.520,1012.084,501.559,780.922,327.603,940.588,551.971,778.280,226.763,926.760,563.033,775.148,206.366,918.820,555.476,782.220,200.824,922.390,551.635,783.690,210.760,907.405,587.207,839.505,562.950,894.355,705.399,758.759,551.311,861.981,840.628,706.149,658.866,854.609,855.848,706.675,677.719,862.737,892.856,685.588,665.761,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.842,0.731,0.825,0.850,0.795,0.816,0.798,0.819,0.745,0.785,1.000,1.000,0.538,0.473,0.460,0.439,0.395,0.364,0.503,0.447
902.171,329.763,908.837,322.511,913.605,323.725,918.733,324.872,896.617,321.091,892.914,321.340,888.831,321.834,927.602,336.148,880.923,331.256,909.033,344.091,890.735,342.848,956.920,423.596,839.509,398.132,1010.131,501.086,766.013,345.264,944.888,547.370,759.162,230.438,931.804,559.125,756.127,205.730,923.541,551.735,761.336,199.423,926.778,547.808,762.725,210.763,906.211,588.836,838.568,563.615,882.492,722.216,731.677,528.170,851.189,877.313,669.898,660.106,844.170,894.488,668.524,678.910,856.182,938.254,637.049,666.166,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.854,0.725,0.840,0.855,0.812,0.823,0.816,0.826,0.766,0.793,1.000,0.999,0.523,0.437,0.485,0.419,0.401,0.348,0.526,0.431
900.090,340.266,906.198,332.624,910.782,333.652,915.685,334.619,893.598,331.320,889.456,331.595,884.731,332.099,923.252,344.884,877.240,340.990,907.259,354.318,888.931,353.824,952.710,431.507,838.726,410.511,1004.237,508.311,754.679,373.024,942.183,551.277,753.586,268.313,930.496,563.263,752.678,244.966,921.707,555.428,758.087,237.611,924.488,551.619,759.237,247.772,901.243,596.155,835.579,570.846,866.286,731.905,713.849,541.732,837.171,895.282,657.698,699.532,831.401,914.512,654.952,718.112,840.211,957.665,620.763,715.521,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.863,0.721,0.852,0.859,0.826,0.830,0.830,0.833,0.780,0.800,1.000,0.999,0.526,0.403,0.495,0.410,0.400,0.341,0.540,0.425
896.127,356.305,902.582,348.079,907.209,349.198,912.087,350.393,889.287,346.778,884.794,347.054,879.886,347.451,918.445,360.187,873.060,355.630,903.950,370.539,885.133,370.113,946.584,446.066,834.911,427.161,996.035,523.887,745.173,407.489,935.296,561.635,739.870,328.889,924.011,574.367,737.476,309.182,914.608,565.023,742.152,301.785,917.481,561.227,743.751,310.159,893.798,609.878,829.501,587.692,855.440,736.542,716.449,605.741,824.142,886.565,691.966,791.146,818.896,907.052,692.821,811.345,821.418,946.189,654.390,828.562,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.868,0.728,0.861,0.870,0.837,0.843,0.841,0.846,0.792,0.815,1.000,0.999,0.505,0.399,0.500,0.422,0.387,0.345,0.547,0.440
890.952,373.758,898.017,364.971,902.877,366.297,907.811,367.724,883.714,363.469,878.876,363.666,873.936,363.903,912.686,376.726,867.651,371.444,899.419,388.141,879.832,387.646,939.149,462.877,828.726,445.919,985.596,541.776,736.438,442.648,926.445,576.061,720.255,398.231,915.346,589.130,714.775,382.954,905.677,578.194,718.604,376.432,908.502,574.464,721.118,383.119,884.937,625.384,821.424,607.293,842.783,742.878,722.193,656.897,816.691,886.016,714.398,830.914,813.482,904.494,716.207,852.562,809.146,939.397,674.678,872.148,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.865,0.744,0.868,0.879,0.847,0.852,0.850,0.854,0.802,0.824,1.000,0.999,0.536,0.444,0.532,0.460,0.398,0.377,0.572,0.473
884.741,389.990,892.311,381.101,897.564,382.633,902.520,384.325,877.430,379.604,872.675,379.852,867.777,380.193,906.490,393.145,861.853,387.197,893.620,404.360,874.001,403.673,930.923,478.536,821.325,461.457,974.360,559.708,728.979,471.436,917.295,589.886,699.099,463.438,905.670,602.812,687.647,454.803,896.097,590.435,690.703,449.798,898.930,586.688,694.875,454.714,877.031,640.661,814.331,625.141,831.586,749.076,739.087,703.095,812.162,887.830,751.474,869.677,813.177,905.766,756.373,892.621,799.782,936.895,713.383,918.715,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.861,0.680,0.848,0.794,0.827,0.770,0.832,0.772,0.769,0.745,1.000,1.000,0.504,0.422,0.505,0.437,0.369,0.359,0.543,0.451
878.386,397.744,886.414,389.054,892.008,390.733,896.969,392.663,871.635,387.792,866.958,388.150,862.118,388.636,900.738,401.750,856.290,395.365,887.346,412.206,868.336,411.246,923.492,485.610,814.108,470.265,963.565,568.885,722.935,492.336,908.283,601.281,678.142,513.741,895.641,613.428,658.389,512.053,885.969,600.121,659.787,509.845,888.843,596.763,666.248,512.347,871.585,649.980,809.498,636.534,824.201,754.875,758.216,733.916,811.905,881.163,790.323,889.724,815.615,897.431,798.592,913.885,799.465,926.197,755.680,936.042,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.873,0.682,0.862,0.802,0.842,0.778,0.847,0.782,0.790,0.755,1.000,1.000,0.477,0.454,0.473,0.458,0.344,0.380,0.517,0.477
873.044,394.769,881.142,386.090,886.937,387.666,891.870,389.506,866.522,385.014,861.997,385.416,857.334,385.996,895.797,398.325,851.632,392.523,881.836,409.154,863.452,408.221,917.651,480.340,808.882,469.847,954.942,565.327,719.623,504.062,900.727,606.045,659.817,542.303,886.701,617.074,632.885,545.370,877.602,603.112,632.318,544.457,880.669,600.382,640.559,546.286,869.941,647.784,808.209,635.708,824.292,749.728,767.449,744.113,818.388,869.545,813.201,893.039,823.008,886.167,824.762,919.556,806.216,911.936,781.277,942.534,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.884,0.696,0.874,0.815,0.856,0.791,0.860,0.796,0.807,0.771,1.000,1.000,0.469,0.468,0.449,0.481,0.325,0.405,0.499,0.502
869.016,382.993,876.778,374.168,882.513,375.472,887.416,376.987,862.263,373.445,857.789,373.951,853.159,374.745,891.280,385.280,847.310,381.407,877.447,396.823,859.677,396.742,913.711,465.780,806.026,461.687,949.055,551.310,722.631,507.596,896.154,603.273,651.542,545.950,878.859,614.055,619.404,549.411,871.046,601.055,616.755,548.846,875.204,597.930,626.767,550.542,871.233,636.286,810.094,625.448,833.975,740.509,775.289,732.862,829.529,856.963,822.895,875.079,833.824,869.798,836.610,898.704,818.923,899.057,799.319,932.330,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.895,0.709,0.886,0.824,0.869,0.802,0.873,0.808,0.824,0.783,1.000,1.000,0.495,0.462,0.470,0.491,0.329,0.417,0.525,0.520
866.085,366.761,873.350,357.491,878.927,358.463,883.888,359.712,858.987,357.200,854.465,357.881,849.867,358.867,888.019,367.703,844.019,365.684,874.330,380.233,857.051,380.832,911.229,445.896,805.264,448.946,946.831,530.572,731.079,506.486,900.490,586.345,658.973,530.125,882.152,597.589,628.606,531.941,875.339,584.818,623.808,530.734,879.210,581.938,634.154,532.665,874.920,619.081,813.110,609.512,851.935,728.711,777.531,710.139,843.870,844.601,814.880,845.996,846.759,853.733,826.747,865.757,836.971,888.397,795.293,907.949,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.902,0.688,0.896,0.807,0.879,0.786,0.883,0.794,0.837,0.768,1.000,1.000,0.473,0.482,0.440,0.497,0.305,0.406,0.494,0.518
864.242,352.138,871.183,342.517,876.610,343.296,881.582,344.386,856.736,342.316,852.026,343.038,847.425,344.072,885.556,351.782,841.775,350.706,872.347,365.472,855.171,366.269,909.278,428.180,805.876,436.251,945.079,512.081,744.880,506.696,899.613,574.209,685.789,530.091,880.670,585.224,662.750,534.988,874.442,572.990,659.514,532.374,878.303,570.371,669.617,532.232,875.954,601.638,814.376,591.764,860.206,712.429,769.667,682.251,854.990,831.287,796.573,816.610,855.841,839.847,808.070,834.122,848.954,876.607,777.195,881.312,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.910,0.674,0.905,0.787,0.890,0.767,0.893,0.777,0.850,0.750,1.000,1.000,0.501,0.521,0.467,0.526,0.308,0.416,0.514,0.541
863.151,342.284,870.124,331.867,875.473,332.544,880.429,333.555,855.493,331.708,850.514,332.383,845.984,333.294,884.300,340.436,840.255,339.927,871.278,355.670,853.907,356.125,908.028,416.646,806.191,426.988,945.197,499.898,757.713,507.976,899.341,564.600,704.435,531.697,879.710,575.574,686.927,537.710,873.643,563.457,684.094,533.959,877.845,560.934,694.149,532.445,876.051,589.215,813.678,579.729,867.133,697.929,762.603,664.447,864.622,822.977,778.522,795.473,863.402,833.241,790.471,811.577,858.969,873.172,757.683,858.723,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.914,0.632,0.912,0.737,0.896,0.723,0.900,0.735,0.858,0.705,1.000,1.000,0.509,0.508,0.486,0.523,0.306,0.396,0.531,0.534
862.216,337.510,869.344,326.627,874.802,327.250,879.696,328.109,854.592,326.248,849.434,326.722,844.815,327.350,883.270,334.114,839.246,333.804,870.321,350.940,852.988,350.949,907.166,411.747,806.362,422.246,945.344,493.777,769.951,509.391,899.678,559.156,723.089,536.012,880.626,569.795,710.620,543.510,874.584,557.940,709.368,539.223,878.683,555.407,719.337,536.183,876.255,580.662,813.181,571.954,873.201,686.119,761.314,654.070,870.491,823.648,763.800,781.060,870.088,830.278,773.774,797.477,864.556,874.493,740.061,838.512,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.921,0.586,0.918,0.679,0.902,0.670,0.906,0.682,0.864,0.653,1.000,1.000,0.503,0.500,0.471,0.510,0.287,0.381,0.511,0.519
861.346,338.392,868.586,327.490,874.297,328.171,879.030,329.052,853.986,326.935,848.955,327.264,844.354,327.754,882.358,335.062,838.873,333.994,869.373,351.921,852.553,351.225,906.448,412.894,806.273,420.863,945.659,494.969,780.198,510.553,900.589,557.296,739.147,539.489,882.489,567.571,729.463,549.342,876.186,555.991,729.797,543.842,880.125,553.293,739.440,539.956,876.827,578.765,813.026,569.270,876.946,682.221,764.071,648.396,870.766,828.440,758.952,771.828,871.786,840.854,767.570,788.900,862.603,881.216,734.160,822.340,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.927,0.557,0.924,0.662,0.908,0.658,0.912,0.672,0.871,0.639,1.000,1.000,0.511,0.487,0.468,0.499,0.275,0.372,0.503,0.508
860.813,340.145,868.254,329.340,874.092,330.087,878.647,331.010,853.740,328.632,848.900,328.841,844.224,329.182,881.721,337.165,838.639,335.379,868.726,353.817,852.305,352.587,906.414,415.297,805.652,422.741,945.756,497.390,785.375,512.814,901.236,559.196,747.567,542.085,884.580,569.088,737.772,551.697,877.524,557.776,739.555,545.468,881.120,555.193,748.118,542.576,877.846,579.969,813.133,570.399,880.310,684.353,768.855,644.478,869.344,828.641,759.868,765.989,868.672,850.183,766.186,784.352,861.160,880.386,733.428,805.663,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,0.931,0.529,0.927,0.620,0.911,0.621,0.915,0.636,0.873,0.600,1.000,1.000,0.530,0.449,0.486,0.465,0.276,0.347,0.516,0.474
860.681,341.806,868.104,331.056,873.955,331.861,878.317,332.760,853.523,330.172,848.979,330.330,844.148,330.652,881.386,339.088,838.408,336.922,868.451,355.256,852.151,354.109,906.318,417.255,804.957,425.042,945.589,499.347,786.455,514.266,901.360,560.568,749.624,539.183,885.888,570.919,739.288,546.832,878.607,559.316,741.311,539.978,882.033,556.770,748.740,537.308,878.984,581.074,813.490,571.721,883.005,685.939,761.296,637.616,869.255,827.904,764.210,760.231,863.873,862.060,771.947,779.403,862.426,880.624,736.537,797.046,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.934,0.496,0.930,0.573,0.914,0.576,0.918,0.591,0.874,0.556,1.000,1.000,0.530,0.410,0.487,0.424,0.268,0.318,0.513,0.433
860.475,342.305,867.934,331.648,873.725,332.479,877.980,333.318,853.104,330.617,848.637,330.739,843.615,331.098,880.876,339.739,837.512,337.527,868.161,355.530,851.691,354.701,905.780,417.836,804.672,426.263,944.575,500.232,787.743,514.504,901.077,560.690,755.107,536.297,886.265,571.786,743.760,541.741,878.957,559.957,746.658,535.190,882.262,557.178,753.323,532.299,880.936,581.343,815.320,572.651,887.087,687.345,757.845,632.833,871.307,823.269,780.137,750.482,857.500,868.294,789.522,769.024,866.166,872.954,761.508,788.747,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.938,0.477,0.936,0.576,0.920,0.582,0.924,0.599,0.883,0.559,1.000,1.000,0.510,0.379,0.460,0.387,0.250,0.292,0.484,0.396
859.373,341.386,866.983,330.351,872.800,331.117,877.124,331.936,851.776,329.699,847.201,329.989,842.149,330.516,880.089,338.527,836.069,337.023,867.388,354.785,850.416,354.049,904.647,416.869,804.188,425.000,943.142,499.921,790.217,512.191,899.849,560.285,764.331,536.321,884.918,571.591,755.073,542.984,877.893,559.341,758.192,536.741,881.262,556.711,763.670,532.769,881.103,581.141,815.235,573.170,889.611,690.615,753.174,628.922,873.964,815.011,791.099,744.894,851.084,870.110,804.683,760.693,872.168,864.038,777.833,787.064,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.942,0.479,0.940,0.593,0.925,0.601,0.929,0.618,0.890,0.574,1.000,1.000,0.511,0.359,0.448,0.357,0.238,0.272,0.469,0.367
857.684,339.477,865.331,327.954,871.206,328.677,875.666,329.496,849.668,327.790,844.918,328.267,840.014,328.983,878.743,336.213,834.305,335.637,866.316,353.101,848.493,352.311,902.953,414.335,802.873,422.137,941.167,498.202,787.743,509.311,897.137,559.298,772.807,535.214,881.879,570.020,767.120,543.280,875.250,558.409,771.673,536.510,878.384,555.612,775.511,531.402,878.384,578.557,811.236,570.992,891.108,687.516,741.483,622.289,878.867,799.499,778.949,744.190,843.884,868.126,795.644,760.004,879.021,846.252,762.898,787.541,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.946,0.465,0.945,0.587,0.930,0.601,0.934,0.618,0.896,0.572,1.000,1.000,0.524,0.364,0.442,0.345,0.230,0.265,0.459,0.355
855.747,337.050,863.107,325.495,868.988,326.129,873.643,326.880,847.327,325.523,842.368,326.063,837.659,326.896,876.949,333.605,832.127,333.880,864.740,350.620,846.470,350.106,901.083,412.194,800.598,418.779,938.281,496.751,780.694,507.296,893.735,556.780,780.410,535.078,878.073,568.139,778.481,544.792,871.345,556.087,785.014,535.716,874.356,552.701,787.489,529.958,874.140,577.856,805.463,569.994,886.250,686.164,731.003,624.702,876.037,796.061,767.553,755.854,836.740,866.910,786.716,772.509,877.432,844.008,748.413,800.420,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.949,0.444,0.948,0.560,0.934,0.578,0.937,0.596,0.900,0.547,1.000,1.000,0.518,0.374,0.447,0.346,0.226,0.262,0.461,0.356
